9649126150|964912615000000|00022|BEARDEN|AVE|03|28801
9649126382|964912638200000|00028|BLAKE|ST|03|28801
9649124368|964912436800000|00019|BLAKE|ST|03|27607
9649118829|964911882900000|00057|SHORT|ST|03|28801
9649054218|964905421800000|00037|CATAWBA|ST|03|28801
9649056103|964905610300000|00077|CUMBERLAND|CIR|03|28776
9649042610|964904261000000|00308|CUMBERLAND|AVE|03|28801
9649039589|964903958900000|00208|CUMBERLAND|AVE|03|28739
9649131881|964913188100000|00209|CUMBERLAND|AVE|03|28801
9649124863|964912486300000|00138|CUMBERLAND|AVE|03|28801
9649038613|964903861300000|00027|SOCO|ST|03|28801
9649046312|964904631200000|00261|CUMBERLAND|AVE|03|70119
9649129442|964912944200000|00089|CUMBERLAND|AVE|03|98115
9649038535|964903853500000|00019|SOCO|ST|03|28801
9649126607|964912660700000|00118|CUMBERLAND|AVE|03|28801
9649132093|964913209300000|00156|CUMBERLAND|AVE|03|28801
9649058078|964905807800000|00067|CUMBERLAND|CIR|03|28801
9649222473|964922247300000|00124|FLINT|ST|03|28804
9649221658|964922165800000|00144|FLINT|ST|03|28801
9649224149|964922414900000|00102|FLINT|ST|03|28801
9649220645|964922064500000|00083|ELIZABETH|ST|03|28801
9649220815|964922081500000|00162|FLINT|ST|03|28801
9649036608|964903660800000|00012|WANETA|ST|03|28801
9649221714|964922171400000|00152|FLINT|ST|03|28387
9649224100|964922410000000|00077|STARNES|AVE|03|28801
9649220005|964922000500000|00060|CUMBERLAND|AVE|03|28801
9649055059|964905505900000|00095|CUMBERLAND|CIR|03|28801
9649126976|964912697600000|00135|CUMBERLAND|AVE|03|28801
9649129024|964912902400000|00035|BEARDEN|AVE|03|28801
9649135894|964913589400000|00253|FLINT|ST|03|28801
9649141723|964914172300000|00033|CAUBLE|ST|03|28802
9649137885|964913788500000|00027|OCALA|ST|03|33157
9649142727|964914272700000|00431|BROADWAY|ST|03|28802
9649143592|964914359200000|99999|BROADWAY|ST|03|28787
9649129201|964912920100000|00074|CUMBERLAND|AVE|03|28802
9649134684|964913468400000|00240|FLINT|ST|03|28802
9649054279|964905427900000|00027|CATAWBA|ST|03|22802
9649135632|964913563200000|00234|FLINT|ST|03|28801
9649119943|964911994300000|00003|CUMBERLAND|PL|03|28704
9649144386|964914438600000|99999|BROADWAY|ST|03|27611
9649117976|964911797600000|00021|BEARDEN|AVE|03|28717
9649150092|964915009200000|99999|BROADWAY|ST|03|28802
9649129170|964912917000000|00064|CUMBERLAND|AVE|03|34108
9649131255|964913125500000|00172|CUMBERLAND|AVE|03|28803
9649142559|964914255900000|00427|BROADWAY|ST|03|28802
9649140655|964914065500000|00027|CAUBLE|ST|03|28801
9649135789|964913578900000|99999|OCALA|ST|03|28801
9649120926|964912092600000|00187|MONTFORD|AVE|03|28801
9649128592|964912859200000|00095|CUMBERLAND|AVE|03|28801
9649140875|964914087500000|99999|BROADWAY|ST|03|28802
9649221166|964922116600000|00061|CUMBERLAND|AVE|03|28801
9649221449|964922144900000|00084|ELIZABETH|ST|03|28801
9649223058|964922305800000|00083|STARNES|AVE|03|28801
9649224226|964922422600000|00104|FLINT|ST|03|28801
9649222527|964922252700000|00134|FLINT|ST|03|28801
9649222550|964922255000000|00128|FLINT|ST|03|28801
9649222041|964922204100000|99999|STARNES|AVE|03|28802
9649145330|964914533000000|99999|BROADWAY|ST|03|28801
