9639930552|963993055200000|00049|ROSEWOOD|AVE|03|28801
9639912786|963991278600000|00184|COURTLAND|PL|03|28806
9639839607|963983960700000|00020|HAWTHORNE|LN|03|28801
9649323327|964932332700000|99999|BROADWAY|ST|03|28804
9649236263|964923626300000|00061|ELIZABETH|PL|03|28801
9649235597|964923559700000|99999|BROADWAY|ST|03|28803
9639847562|963984756200000|00254|PEARSON|DR|03|28801
9649236247|964923624700000|00063|ELIZABETH|PL|03|28801
9639929236|963992923600000|99999|MORROW|ST|03|28802
9639910662|963991066200000|00202|COURTLAND|PL|03|28802
9639834895|963983489500000|00028|WESTOVER|DR|03|28801
9639931694|963993169400000|00004|HAWTHORNE|LN|03|28801
9639917702|963991770200000|00148|COURTLAND|PL|03|28801
9639869068|963986906800000|00600|BULLDOG|DR|03|28211
9639859008|963985900800000|00440|MONTFORD|AVE|03|28801
9639929826|963992982600000|00024|RICHIE|ST|03|28801
9639915152|963991515200000|00119|HOUSTON|ST|03|28801
9639931512|963993151200000|00045|ROSEWOOD|AVE|03|28801
9639911583|963991158300000|00197|COURTLAND|PL|03|28801
9639935415|963993541500000|99999|SARA|ST|03|28802
9639860809|963986080900000|99999|MONTFORD|AVE|09|28144
9639906944|963990694400000|00177|HOUSTON|CIR|03|28801
9639911791|963991179100000|00168|COURTLAND|PL|03|28714
9639929269|963992926900000|99999|MORROW|ST|03|28802
9639918464|963991846400000|00098|HOUSTON|ST|03|28803
9639914130|963991413000000|00135|HOUSTON|ST|03|28801
9639915607|963991560700000|00151|COURTLAND|PL|03|28801
9649321373|964932137300000|00018|STARNES|AVE|03|28806
9639853688|963985368800000|00023|MELBOURNE|PL|03|28801
9649235098|964923509800000|00056|ELIZABETH|PL|03|28715
9649234524|964923452400000|00010|MAGNOLIA|AVE|03|28802
9649234587|964923458700000|00008|MAGNOLIA|AVE|03|28709
9649233419|964923341900000|00020|MAGNOLIA|AVE|03|68970
9649320288|964932028800000|00026|STARNES|AVE|03|28803
9639914181|963991418100000|00133|HOUSTON|ST|03|28801
9639919449|963991944900000|99999|HOUSTON|ST|03|28801
9639908107|963990810700000|00013|CROSS|PL|03|28728
9639853250|963985325000000|00321|PEARSON|DR|03|28801
9639937021|963993702100000|00041|GRAY|ST|03|28801
9639916155|963991615500000|00117|HOUSTON|ST|03|28802
9639931304|963993130400000|00034|ROSEWOOD|AVE|03|28801
9639851682|963985168200000|00024|MELBOURNE|PL|03|28804
9639851616|963985161600000|00022|HIBRITEN|DR|03|28801
9639918852|963991885200000|00128|COURTLAND|AVE|03|28801
9639942887|963994288700000|00406|MONTFORD|AVE|03|28801
9639919407|963991940700000|00096|HOUSTON|ST|03|28801
9639928847|963992884700000|00028|RICHIE|ST|03|28801
9639936462|963993646200000|00045|BIRCH|ST|03|30002
9639936186|963993618600000|00054|GRAY|ST|03|28801
9639929998|963992999800000|99999|GRAY|ST|03|28801
9639905940|963990594000000|00179|HOUSTON|CIR|03|28801
9639854602|963985460200000|00015|MELBOURNE|PL|03|28801
9639937451|963993745100000|00041|BIRCH|ST|03|10901
9639903984|963990398400000|99999|COURTLAND|AVE|03|28758
9639909228|963990922800000|99999|CROSS|PL|03|28804
9639852888|963985288800000|00037|MELBOURNE|PL|03|22655
9639936724|963993672400000|00174|PEARSON|DR|03|28801
9639927897|963992789700000|00030|RICHIE|ST|03|28801
9639932818|963993281800000|00208|PEARSON|DR|03|28801
9639935757|963993575700000|00180|PEARSON|DR|03|28801
9639932690|963993269000000|00015|ROSEWOOD|AVE|03|28277
9639937959|963993795900000|00167|PEARSON|DR|03|28801
9639935084|963993508400000|99999|JANE|ST|03|28802
9639918283|963991828300000|00097|HOUSTON|ST|03|28625
9639935070|963993507000000|00005|JANE|ST|03|28801
9639855364|963985536400000|00001|MELBOURNE|PL|03|28704
9639936491|963993649100000|00043|BIRCH|ST|03|28801
